sites,arm,seed,hash,occupancy,final_population,extinct,frozen,births,deaths,plant_count,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seed_investment_founder,seed_investment_final,seed_investment_delta,water_efficiency_founder,water_efficiency_final,water_efficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisture_tolerance_founder,moisture_tolerance_final,moisture_tolerance_delta,temperature_tolerance_founder,temperature_tolerance_final,temperature_tolerance_delta,nutrient_uptake_founder,nutrient_uptake_final,nutrient_uptake_delta,seedling_resilience_founder,seedling_resilience_final,seedling_resilience_delta,seed_production_rate_founder,seed_production_rate_final,seed_production_rate_delta
168site,drift,89,10854514654399918137,0.826488,47,false,false,151,116,155,920,17,0.500000,0.439544,-0.060456,0.500000,0.411395,-0.088605,0.500000,0.436863,-0.063137,0.500000,0.501095,0.001095,0.500000,0.573327,0.073327,0.500000,0.744758,0.244758,0.500000,0.412878,-0.087122,0.500000,0.392163,-0.107837,0.500000,0.389298,-0.110702,0.500000,0.502863,0.002863,0.500000,0.549428,0.049428
168site,drift,90,6464021203446136849,0.823760,48,false,false,142,106,154,878,17,0.500000,0.366045,-0.133955,0.500000,0.417063,-0.082937,0.500000,0.498633,-0.001367,0.500000,0.539363,0.039363,0.500000,0.578507,0.078507,0.500000,0.765967,0.265967,0.500000,0.291435,-0.208565,0.500000,0.326042,-0.173958,0.500000,0.560869,0.060869,0.500000,0.424850,-0.075150,0.500000,0.567454,0.067454
168site,drift,91,39346150475365484,0.836012,48,false,false,149,113,155,887,21,0.500000,0.334585,-0.165415,0.500000,0.422723,-0.077277,0.500000,0.466161,-0.033839,0.500000,0.552417,0.052417,0.500000,0.588039,0.088039,0.500000,0.766420,0.266420,0.500000,0.388347,-0.111653,0.500000,0.415108,-0.084892,0.500000,0.415224,-0.084776,0.500000,0.503004,0.003004,0.500000,0.536809,0.036809
168site,drift,92,2855269674474548131,0.820387,48,false,false,156,120,158,903,19,0.500000,0.432618,-0.067382,0.500000,0.542408,0.042408,0.500000,0.361664,-0.138336,0.500000,0.520260,0.020260,0.500000,0.518345,0.018345,0.500000,0.740404,0.240404,0.500000,0.526685,0.026685,0.500000,0.538265,0.038265,0.500000,0.380802,-0.119198,0.500000,0.473097,-0.026903,0.500000,0.522276,0.022276
168site,drift,93,3869150650854574187,0.821081,48,false,false,145,109,157,881,19,0.500000,0.381389,-0.118611,0.500000,0.409818,-0.090182,0.500000,0.487178,-0.012822,0.500000,0.556349,0.056349,0.500000,0.642568,0.142568,0.500000,0.765919,0.265919,0.500000,0.300563,-0.199437,0.500000,0.408739,-0.091261,0.500000,0.433745,-0.066255,0.500000,0.456225,-0.043775,0.500000,0.615008,0.115008
168site,drift,94,15234414807628431210,0.815724,48,false,false,139,103,153,899,19,0.500000,0.447205,-0.052795,0.500000,0.410625,-0.089375,0.500000,0.441271,-0.058729,0.500000,0.511776,0.011776,0.500000,0.522475,0.022475,0.500000,0.675701,0.175701,0.500000,0.449696,-0.050304,0.500000,0.336458,-0.163542,0.500000,0.373091,-0.126909,0.500000,0.484853,-0.015147,0.500000,0.560471,0.060471
168site,drift,95,2141859797311964470,0.825298,48,false,false,148,112,153,914,20,0.500000,0.508454,0.008454,0.500000,0.395336,-0.104664,0.500000,0.376140,-0.123860,0.500000,0.470281,-0.029719,0.500000,0.538446,0.038446,0.500000,0.741570,0.241570,0.500000,0.537575,0.037575,0.500000,0.381607,-0.118393,0.500000,0.421535,-0.078465,0.500000,0.510442,0.010442,0.500000,0.552044,0.052044
168site,drift,96,12769051703996378341,0.822073,48,false,false,162,126,152,897,16,0.500000,0.315745,-0.184255,0.500000,0.408107,-0.091893,0.500000,0.404630,-0.095370,0.500000,0.509973,0.009973,0.500000,0.633311,0.133311,0.500000,0.702236,0.202236,0.500000,0.351368,-0.148632,0.500000,0.406492,-0.093508,0.500000,0.402064,-0.097936,0.500000,0.446035,-0.053965,0.500000,0.609542,0.109542
168site,drift,97,12200262772671742525,0.825248,48,false,false,149,113,156,951,19,0.500000,0.575179,0.075179,0.500000,0.335223,-0.164777,0.500000,0.467563,-0.032437,0.500000,0.481671,-0.018329,0.500000,0.503742,0.003742,0.500000,0.796968,0.296968,0.500000,0.664281,0.164281,0.500000,0.390057,-0.109943,0.500000,0.383726,-0.116274,0.500000,0.461433,-0.038567,0.500000,0.498033,-0.001967
168site,drift,98,4094013457727218752,0.824455,48,false,false,157,121,156,899,19,0.500000,0.384249,-0.115751,0.500000,0.512942,0.012942,0.500000,0.423137,-0.076863,0.500000,0.465652,-0.034348,0.500000,0.528435,0.028435,0.500000,0.669710,0.169710,0.500000,0.377233,-0.122767,0.500000,0.445183,-0.054817,0.500000,0.451442,-0.048558,0.500000,0.414822,-0.085178,0.500000,0.518332,0.018332
168site,drift,99,1108100728090450936,0.821578,48,false,false,156,120,158,877,16,0.500000,0.346948,-0.153052,0.500000,0.407726,-0.092274,0.500000,0.550883,0.050883,0.500000,0.501121,0.001121,0.500000,0.642384,0.142384,0.500000,0.733101,0.233101,0.500000,0.377807,-0.122193,0.500000,0.388110,-0.111890,0.500000,0.455755,-0.044245,0.500000,0.498067,-0.001933,0.500000,0.585648,0.085648
168site,drift,100,978706696499495806,0.823215,48,false,false,161,125,155,885,15,0.500000,0.378518,-0.121482,0.500000,0.404817,-0.095183,0.500000,0.410567,-0.089433,0.500000,0.501480,0.001480,0.500000,0.578901,0.078901,0.500000,0.722074,0.222074,0.500000,0.394331,-0.105669,0.500000,0.426376,-0.073624,0.500000,0.432276,-0.067724,0.500000,0.557567,0.057567,0.500000,0.585308,0.085308
168site,drift,101,7857332817945442917,0.824603,48,false,false,154,118,159,941,20,0.500000,0.539279,0.039279,0.500000,0.520698,0.020698,0.500000,0.411808,-0.088192,0.500000,0.368535,-0.131465,0.500000,0.529019,0.029019,0.500000,0.701875,0.201875,0.500000,0.500909,0.000909,0.500000,0.457666,-0.042334,0.500000,0.365166,-0.134834,0.500000,0.451667,-0.048333,0.500000,0.518093,0.018093
168site,drift,102,6987129309101606916,0.828076,48,false,false,135,99,157,898,17,0.500000,0.306617,-0.193383,0.500000,0.466140,-0.033860,0.500000,0.495353,-0.004647,0.500000,0.483131,-0.016869,0.500000,0.592409,0.092409,0.500000,0.714544,0.214544,0.500000,0.402085,-0.097915,0.500000,0.406648,-0.093352,0.500000,0.536716,0.036716,0.500000,0.503284,0.003284,0.500000,0.575042,0.075042
168site,drift,103,14928537655264959925,0.822867,48,false,false,152,116,155,912,20,0.500000,0.485906,-0.014094,0.500000,0.383503,-0.116497,0.500000,0.457247,-0.042753,0.500000,0.483375,-0.016625,0.500000,0.506871,0.006871,0.500000,0.685864,0.185864,0.500000,0.554399,0.054399,0.500000,0.388635,-0.111365,0.500000,0.428919,-0.071081,0.500000,0.493522,-0.006478,0.500000,0.514475,0.014475
168site,drift,104,12975490683936805952,0.819147,47,false,false,143,108,150,924,17,0.500000,0.466638,-0.033362,0.500000,0.436265,-0.063735,0.500000,0.451728,-0.048272,0.500000,0.461328,-0.038672,0.500000,0.553987,0.053987,0.500000,0.690662,0.190662,0.500000,0.476265,-0.023735,0.500000,0.459317,-0.040683,0.500000,0.416501,-0.083499,0.500000,0.481094,-0.018906,0.500000,0.522155,0.022155
168site,drift,105,13501393882476172458,0.825695,48,false,false,140,104,157,930,19,0.500000,0.436583,-0.063417,0.500000,0.397074,-0.102926,0.500000,0.475382,-0.024618,0.500000,0.505524,0.005524,0.500000,0.608911,0.108911,0.500000,0.734853,0.234853,0.500000,0.377341,-0.122659,0.500000,0.362470,-0.137530,0.500000,0.491567,-0.008433,0.500000,0.461129,-0.038871,0.500000,0.599592,0.099592
168site,drift,106,15626693455143699172,0.824950,48,false,false,172,136,159,916,18,0.500000,0.504627,0.004627,0.500000,0.509500,0.009500,0.500000,0.396543,-0.103457,0.500000,0.473376,-0.026624,0.500000,0.509967,0.009967,0.500000,0.691997,0.191997,0.500000,0.525043,0.025043,0.500000,0.463567,-0.036433,0.500000,0.383888,-0.116112,0.500000,0.449461,-0.050539,0.500000,0.512331,0.012331
168site,drift,107,5579202725025059039,0.822520,47,false,false,132,97,149,900,18,0.500000,0.438247,-0.061753,0.500000,0.379007,-0.120993,0.500000,0.495059,-0.004941,0.500000,0.486249,-0.013751,0.500000,0.603072,0.103072,0.500000,0.718395,0.218395,0.500000,0.351287,-0.148713,0.500000,0.388662,-0.111338,0.500000,0.429969,-0.070031,0.500000,0.480423,-0.019577,0.500000,0.584404,0.084404
168site,drift,108,16350888672484461597,0.818701,47,false,false,174,139,154,925,17,0.500000,0.489369,-0.010631,0.500000,0.387383,-0.112617,0.500000,0.429690,-0.070310,0.500000,0.497558,-0.002442,0.500000,0.559455,0.059455,0.500000,0.734304,0.234304,0.500000,0.511764,0.011764,0.500000,0.402931,-0.097069,0.500000,0.478227,-0.021773,0.500000,0.470327,-0.029673,0.500000,0.560229,0.060229
168site,drift,109,4762029079526421014,0.827133,48,false,false,165,129,155,876,17,0.500000,0.367142,-0.132858,0.500000,0.419401,-0.080599,0.500000,0.498091,-0.001909,0.500000,0.482024,-0.017976,0.500000,0.565023,0.065023,0.500000,0.719564,0.219564,0.500000,0.418108,-0.081892,0.500000,0.356300,-0.143700,0.500000,0.476905,-0.023095,0.500000,0.482084,-0.017916,0.500000,0.603499,0.103499
168site,drift,110,3488275841661807930,0.826042,48,false,false,146,110,156,934,18,0.500000,0.496689,-0.003311,0.500000,0.504191,0.004191,0.500000,0.418786,-0.081214,0.500000,0.514100,0.014100,0.500000,0.539699,0.039699,0.500000,0.710309,0.210309,0.500000,0.492008,-0.007992,0.500000,0.517782,0.017782,0.500000,0.467544,-0.032456,0.500000,0.463977,-0.036023,0.500000,0.477635,-0.022365
168site,drift,111,2149125572292967556,0.827927,48,false,false,173,137,154,909,18,0.500000,0.448294,-0.051706,0.500000,0.479658,-0.020342,0.500000,0.442167,-0.057833,0.500000,0.476008,-0.023992,0.500000,0.502175,0.002175,0.500000,0.701260,0.201260,0.500000,0.426730,-0.073270,0.500000,0.453363,-0.046637,0.500000,0.488443,-0.011557,0.500000,0.468266,-0.031734,0.500000,0.557418,0.057418
168site,drift,112,7716438263662771306,0.832242,48,false,false,145,109,156,887,19,0.500000,0.306033,-0.193967,0.500000,0.328447,-0.171553,0.500000,0.468851,-0.031149,0.500000,0.531395,0.031395,0.500000,0.675779,0.175779,0.500000,0.836686,0.336686,0.500000,0.335318,-0.164682,0.500000,0.432479,-0.067521,0.500000,0.521047,0.021047,0.500000,0.535857,0.035857,0.500000,0.580092,0.080092
168site,drift,113,17463946131350301291,0.832242,47,false,false,151,116,156,901,17,0.500000,0.400871,-0.099129,0.500000,0.492102,-0.007898,0.500000,0.483699,-0.016301,0.500000,0.449449,-0.050551,0.500000,0.556358,0.056358,0.500000,0.742129,0.242129,0.500000,0.405974,-0.094026,0.500000,0.397872,-0.102128,0.500000,0.457643,-0.042357,0.500000,0.487411,-0.012589,0.500000,0.573352,0.073352
168site,drift,114,1722505145737762081,0.829812,47,false,false,186,151,156,925,20,0.500000,0.431172,-0.068828,0.500000,0.329011,-0.170989,0.500000,0.486836,-0.013164,0.500000,0.524216,0.024216,0.500000,0.571043,0.071043,0.500000,0.796722,0.296722,0.500000,0.375892,-0.124108,0.500000,0.380011,-0.119989,0.500000,0.484013,-0.015987,0.500000,0.482159,-0.017841,0.500000,0.578705,0.078705
168site,drift,115,12302791729262535802,0.818056,48,false,false,158,122,156,937,18,0.500000,0.535575,0.035575,0.500000,0.560804,0.060804,0.500000,0.499974,-0.000026,0.500000,0.424434,-0.075566,0.500000,0.484801,-0.015199,0.500000,0.638638,0.138638,0.500000,0.531056,0.031056,0.500000,0.558093,0.058093,0.500000,0.444712,-0.055288,0.500000,0.401847,-0.098153,0.500000,0.460079,-0.039921
168site,drift,116,6809970932171266993,0.831300,48,false,false,176,140,155,859,15,0.500000,0.297985,-0.202015,0.500000,0.417380,-0.082620,0.500000,0.516078,0.016078,0.500000,0.557644,0.057644,0.500000,0.569986,0.069986,0.500000,0.756945,0.256945,0.500000,0.401799,-0.098201,0.500000,0.400614,-0.099386,0.500000,0.461074,-0.038926,0.500000,0.476665,-0.023335,0.500000,0.620520,0.120520
168site,drift,117,15685870051063244940,0.823264,47,false,false,150,115,153,858,21,0.500000,0.284799,-0.215201,0.500000,0.426023,-0.073977,0.500000,0.502320,0.002320,0.500000,0.556267,0.056267,0.500000,0.615624,0.115624,0.500000,0.710408,0.210408,0.500000,0.338999,-0.161001,0.500000,0.391565,-0.108435,0.500000,0.438034,-0.061966,0.500000,0.507579,0.007579,0.500000,0.542073,0.042073
168site,drift,118,5250060052530534758,0.825645,48,false,false,142,106,159,889,17,0.500000,0.367705,-0.132295,0.500000,0.465198,-0.034802,0.500000,0.452835,-0.047165,0.500000,0.539925,0.039925,0.500000,0.610625,0.110625,0.500000,0.747179,0.247179,0.500000,0.353052,-0.146948,0.500000,0.427250,-0.072750,0.500000,0.435329,-0.064671,0.500000,0.465323,-0.034677,0.500000,0.582401,0.082401
168site,drift,119,6946577642123896189,0.820139,48,false,false,155,119,153,940,19,0.500000,0.616810,0.116810,0.500000,0.373174,-0.126826,0.500000,0.361021,-0.138979,0.500000,0.482065,-0.017935,0.500000,0.550334,0.050334,0.500000,0.670314,0.170314,0.500000,0.625235,0.125235,0.500000,0.493096,-0.006904,0.500000,0.460898,-0.039102,0.500000,0.460665,-0.039335,0.500000,0.527524,0.027524
168site,drift,120,11164490952089080467,0.826439,48,false,false,150,114,150,901,19,0.500000,0.446104,-0.053896,0.500000,0.503028,0.003028,0.500000,0.428083,-0.071917,0.500000,0.469485,-0.030515,0.500000,0.514250,0.014250,0.500000,0.678263,0.178263,0.500000,0.475888,-0.024112,0.500000,0.480273,-0.019727,0.500000,0.442695,-0.057305,0.500000,0.487771,-0.012229,0.500000,0.495524,-0.004476
168site,drift,121,4723403299323075948,0.825546,48,false,false,139,103,152,925,19,0.500000,0.489104,-0.010896,0.500000,0.385724,-0.114277,0.500000,0.504224,0.004224,0.500000,0.501454,0.001454,0.500000,0.460404,-0.039596,0.500000,0.701436,0.201436,0.500000,0.521948,0.021948,0.500000,0.400775,-0.099225,0.500000,0.429999,-0.070001,0.500000,0.459494,-0.040507,0.500000,0.519012,0.019012
168site,drift,122,16861522197360660397,0.825942,48,false,false,154,118,155,858,15,0.500000,0.247013,-0.252987,0.500000,0.384217,-0.115783,0.500000,0.439575,-0.060425,0.500000,0.526680,0.026680,0.500000,0.612060,0.112060,0.500000,0.726441,0.226441,0.500000,0.309354,-0.190646,0.500000,0.390084,-0.109916,0.500000,0.430059,-0.069941,0.500000,0.515590,0.015590,0.500000,0.579029,0.079029
168site,drift,123,3140994472106887723,0.826340,48,false,false,145,109,156,900,18,0.500000,0.376871,-0.123129,0.500000,0.401154,-0.098846,0.500000,0.485663,-0.014337,0.500000,0.562617,0.062617,0.500000,0.664922,0.164922,0.500000,0.729529,0.229529,0.500000,0.364069,-0.135931,0.500000,0.438688,-0.061312,0.500000,0.432519,-0.067481,0.500000,0.514990,0.014990,0.500000,0.646975,0.146975
168site,drift,124,1945031960707633221,0.829464,48,false,false,142,106,158,874,19,0.500000,0.326973,-0.173027,0.500000,0.408048,-0.091952,0.500000,0.471403,-0.028597,0.500000,0.567430,0.067430,0.500000,0.624615,0.124615,0.500000,0.767684,0.267684,0.500000,0.376891,-0.123109,0.500000,0.303651,-0.196349,0.500000,0.489304,-0.010696,0.500000,0.487588,-0.012412,0.500000,0.568857,0.068857
168site,drift,125,7258205259476366050,0.817510,48,false,false,138,102,158,891,19,0.500000,0.417766,-0.082234,0.500000,0.451339,-0.048661,0.500000,0.370362,-0.129638,0.500000,0.486937,-0.013063,0.500000,0.595925,0.095925,0.500000,0.647932,0.147932,0.500000,0.377071,-0.122929,0.500000,0.443184,-0.056816,0.500000,0.447949,-0.052051,0.500000,0.499779,-0.000221,0.500000,0.559452,0.059452
168site,drift,126,17253363792549249295,0.831349,48,false,false,132,96,150,916,19,0.500000,0.436948,-0.063052,0.500000,0.375597,-0.124403,0.500000,0.428294,-0.071706,0.500000,0.555946,0.055946,0.500000,0.579313,0.079313,0.500000,0.783573,0.283573,0.500000,0.425841,-0.074159,0.500000,0.370220,-0.129780,0.500000,0.450185,-0.049815,0.500000,0.511095,0.011095,0.500000,0.530035,0.030035
168site,drift,127,2401016187074504758,0.827034,48,false,false,155,119,160,884,18,0.500000,0.345136,-0.154864,0.500000,0.339005,-0.160995,0.500000,0.450513,-0.049487,0.500000,0.473287,-0.026714,0.500000,0.646512,0.146512,0.500000,0.835478,0.335478,0.500000,0.401912,-0.098088,0.500000,0.315172,-0.184828,0.500000,0.496350,-0.003650,0.500000,0.489416,-0.010584,0.500000,0.571351,0.071351
168site,drift,128,13008746373497076753,0.821082,48,false,false,143,107,156,888,18,0.500000,0.364918,-0.135082,0.500000,0.431908,-0.068092,0.500000,0.449367,-0.050633,0.500000,0.468978,-0.031022,0.500000,0.568075,0.068075,0.500000,0.764621,0.264621,0.500000,0.398623,-0.101377,0.500000,0.412469,-0.087531,0.500000,0.466598,-0.033402,0.500000,0.458993,-0.041007,0.500000,0.613074,0.113074
168site,drift,129,6154976076702611210,0.827133,48,false,false,140,104,160,865,15,0.500000,0.310598,-0.189402,0.500000,0.402376,-0.097624,0.500000,0.429971,-0.070029,0.500000,0.546848,0.046848,0.500000,0.563905,0.063905,0.500000,0.793249,0.293249,0.500000,0.281654,-0.218346,0.500000,0.376922,-0.123078,0.500000,0.445822,-0.054178,0.500000,0.545839,0.045839,0.500000,0.645140,0.145140
168site,drift,130,18302109898967109817,0.822619,48,false,false,135,99,151,907,18,0.500000,0.461243,-0.038757,0.500000,0.584019,0.084019,0.500000,0.419331,-0.080669,0.500000,0.463998,-0.036002,0.500000,0.489757,-0.010243,0.500000,0.677038,0.177038,0.500000,0.491616,-0.008384,0.500000,0.533650,0.033650,0.500000,0.427920,-0.072080,0.500000,0.513921,0.013921,0.500000,0.473605,-0.026395
168site,drift,131,3225179390129058529,0.823859,48,false,false,153,117,155,883,17,0.500000,0.361037,-0.138963,0.500000,0.434727,-0.065273,0.500000,0.458057,-0.041943,0.500000,0.515291,0.015291,0.500000,0.583674,0.083674,0.500000,0.728365,0.228365,0.500000,0.334602,-0.165398,0.500000,0.370095,-0.129905,0.500000,0.491796,-0.008204,0.500000,0.517811,0.017811,0.500000,0.582836,0.082836
168site,drift,132,8739970250949100918,0.828770,48,false,false,139,103,157,932,20,0.500000,0.423129,-0.076871,0.500000,0.340761,-0.159239,0.500000,0.357574,-0.142426,0.500000,0.417548,-0.082452,0.500000,0.488964,-0.011036,0.500000,0.766859,0.266859,0.500000,0.602407,0.102407,0.500000,0.306364,-0.193636,0.500000,0.410929,-0.089071,0.500000,0.437726,-0.062274,0.500000,0.568236,0.068236
168site,drift,133,14268242497895868587,0.820933,48,false,false,144,108,159,861,15,0.500000,0.306662,-0.193338,0.500000,0.451805,-0.048195,0.500000,0.444956,-0.055044,0.500000,0.499502,-0.000498,0.500000,0.551013,0.051013,0.500000,0.783805,0.283805,0.500000,0.321183,-0.178817,0.500000,0.426355,-0.073645,0.500000,0.425188,-0.074812,0.500000,0.592672,0.092672,0.500000,0.598464,0.098464
168site,drift,134,14403075785110470360,0.827481,48,false,false,143,107,152,884,17,0.500000,0.335526,-0.164475,0.500000,0.424475,-0.075525,0.500000,0.383600,-0.116400,0.500000,0.542701,0.042701,0.500000,0.596220,0.096220,0.500000,0.750918,0.250918,0.500000,0.354751,-0.145249,0.500000,0.416913,-0.083087,0.500000,0.456261,-0.043739,0.500000,0.511547,0.011547,0.500000,0.582460,0.082460
168site,drift,135,12150376784462619233,0.828224,48,false,false,146,110,153,893,21,0.500000,0.393848,-0.106152,0.500000,0.440750,-0.059250,0.500000,0.517457,0.017457,0.500000,0.527504,0.027504,0.500000,0.569926,0.069926,0.500000,0.703251,0.203251,0.500000,0.367988,-0.132012,0.500000,0.388568,-0.111432,0.500000,0.375246,-0.124754,0.500000,0.517782,0.017782,0.500000,0.611403,0.111403
168site,drift,136,13883026475573724834,0.819593,48,false,false,153,117,154,860,18,0.500000,0.393223,-0.106777,0.500000,0.461342,-0.038658,0.500000,0.458164,-0.041836,0.500000,0.495725,-0.004275,0.500000,0.575743,0.075743,0.500000,0.781857,0.281857,0.500000,0.427438,-0.072562,0.500000,0.416744,-0.083256,0.500000,0.484394,-0.015606,0.500000,0.560617,0.060617,0.500000,0.606492,0.106492
168site,drift,137,10468834783899748253,0.826538,48,false,false,154,118,156,898,18,0.500000,0.360277,-0.139723,0.500000,0.521307,0.021307,0.500000,0.385746,-0.114254,0.500000,0.531374,0.031374,0.500000,0.637546,0.137546,0.500000,0.746572,0.246572,0.500000,0.385806,-0.114194,0.500000,0.398827,-0.101173,0.500000,0.370818,-0.129182,0.500000,0.493119,-0.006881,0.500000,0.619098,0.119098
168site,drift,138,4998860910858787394,0.824703,48,false,false,143,107,158,896,18,0.500000,0.405130,-0.094870,0.500000,0.432670,-0.067330,0.500000,0.442078,-0.057922,0.500000,0.455125,-0.044875,0.500000,0.543074,0.043074,0.500000,0.695060,0.195060,0.500000,0.457016,-0.042984,0.500000,0.392197,-0.107803,0.500000,0.491683,-0.008317,0.500000,0.505646,0.005646,0.500000,0.554083,0.054083
168site,drift,139,8824651165584532028,0.829167,48,false,false,143,107,153,889,19,0.500000,0.392568,-0.107432,0.500000,0.471102,-0.028898,0.500000,0.496638,-0.003362,0.500000,0.458699,-0.041301,0.500000,0.581704,0.081704,0.500000,0.767927,0.267927,0.500000,0.367275,-0.132725,0.500000,0.445154,-0.054846,0.500000,0.458780,-0.041220,0.500000,0.508423,0.008423,0.500000,0.591574,0.091574
168site,drift,140,2624217322237303238,0.826835,48,false,false,155,119,152,883,18,0.500000,0.375271,-0.124729,0.500000,0.416149,-0.083851,0.500000,0.460469,-0.039531,0.500000,0.513672,0.013672,0.500000,0.582802,0.082802,0.500000,0.741204,0.241204,0.500000,0.454193,-0.045807,0.500000,0.392964,-0.107036,0.500000,0.457209,-0.042791,0.500000,0.471398,-0.028602,0.500000,0.590088,0.090088
