seed,id,generation,parentId,birthTick,endTick,endReason,lifeTicks,eligibleTicks,births,meanBiomassFraction,growth,seedInvestment,waterEfficiency,nutrition,defense,dispersal,moistureTolerance,temperatureTolerance,nutrientUptake
55,26,4,27,3740,3780,takenOver,40,0,0,0.0206,0.54850,0.61780,0.48554,0.66082,0.29892,0.57954,0.48023,0.53811,0.59520
55,26,7,47,3780,3840,aged,60,0,0,0.0012,0.61509,0.54535,0.55575,0.73865,0.45139,0.46494,0.33814,0.46909,0.49445
55,48,5,35,3960,3980,takenOver,20,0,0,0.0644,0.55733,0.47488,0.43100,0.64670,0.35504,0.48911,0.62289,0.51727,0.44410
55,48,6,45,3980,5880,aged,1900,49,2,0.9337,0.57292,0.49837,0.53119,0.71223,0.36915,0.53862,0.33017,0.44954,0.49652
55,49,4,40,4000,5880,aged,1880,49,2,0.9488,0.59573,0.54109,0.43211,0.68880,0.34768,0.47409,0.49686,0.47397,0.56609
55,50,6,46,4080,6220,aged,2140,74,1,0.9039,0.40415,0.49556,0.57612,0.70354,0.27642,0.71481,0.48878,0.58611,0.58463
55,51,5,39,4100,6060,aged,1960,61,1,0.8077,0.53955,0.47723,0.50697,0.73558,0.39927,0.55587,0.33225,0.48470,0.44796
55,52,6,42,4120,5880,aged,1760,58,1,0.9060,0.68692,0.49333,0.40346,0.60920,0.47973,0.58553,0.60791,0.57591,0.49960
55,53,5,37,4120,4160,takenOver,40,0,0,0.0818,0.52269,0.47022,0.42390,0.60105,0.29111,0.38571,0.51314,0.44527,0.67925
55,53,6,43,4160,6060,aged,1900,70,1,0.9575,0.55212,0.42950,0.44571,0.58539,0.26567,0.38651,0.44652,0.48111,0.57427
55,54,5,49,4260,6140,aged,1880,56,2,0.9310,0.60097,0.51765,0.42721,0.63151,0.33224,0.48426,0.50450,0.49321,0.62143
55,55,7,48,4260,6120,aged,1860,67,1,0.9437,0.61376,0.50755,0.52274,0.71121,0.34011,0.48904,0.34357,0.42656,0.45469
55,56,5,41,4340,6480,aged,2140,67,1,0.7957,0.40385,0.49688,0.57535,0.68246,0.32200,0.64507,0.46118,0.65318,0.53878
55,57,5,44,4540,4600,takenOver,60,0,0,0.0572,0.53268,0.62242,0.46582,0.46972,0.32327,0.56492,0.64471,0.50096,0.58130
55,57,7,47,4600,6420,aged,1820,60,1,0.8198,0.60715,0.46201,0.54283,0.72650,0.49041,0.52605,0.29528,0.47912,0.57179
55,58,6,54,4680,6480,aged,1800,62,1,0.9283,0.65781,0.50072,0.46106,0.63849,0.35579,0.46918,0.53528,0.45674,0.62693
55,59,6,45,4700,6580,aged,1880,45,2,0.9043,0.60482,0.51122,0.50509,0.64955,0.39331,0.60181,0.34005,0.39983,0.48445
55,60,7,48,4720,6640,aged,1920,47,2,0.9130,0.57636,0.48002,0.52067,0.76310,0.41262,0.55192,0.31231,0.48173,0.51899
55,61,6,56,4760,4860,takenOver,100,0,0,0.1095,0.41345,0.48805,0.62150,0.68677,0.35945,0.68661,0.49741,0.62898,0.51106
55,61,7,58,4860,6480,aged,1620,57,0,0.9620,0.71182,0.46963,0.44997,0.63690,0.41705,0.48583,0.49533,0.44099,0.59732
55,62,7,53,4900,6880,aged,1980,71,1,0.9321,0.53198,0.43127,0.44537,0.54579,0.27686,0.39160,0.44741,0.49685,0.56073
55,63,5,49,4920,6820,aged,1900,61,2,0.9304,0.59038,0.53502,0.40700,0.70163,0.31562,0.49652,0.45647,0.47454,0.59966
55,64,8,57,4960,4980,takenOver,20,0,0,0.0583,0.58726,0.49129,0.51089,0.75189,0.50946,0.53103,0.33368,0.45893,0.63953
55,64,8,60,4980,6820,aged,1840,64,1,0.9281,0.61266,0.46588,0.44424,0.73346,0.40023,0.58584,0.32800,0.55483,0.50668
55,65,7,52,5040,6720,aged,1680,52,2,0.9130,0.75221,0.47933,0.39325,0.61799,0.52416,0.59703,0.61453,0.61905,0.47829
55,66,6,51,5100,5160,takenOver,60,0,0,0.0953,0.61538,0.44993,0.54117,0.68207,0.42181,0.61693,0.33094,0.48339,0.46309
55,67,6,46,5140,7240,aged,2100,37,3,0.9185,0.43505,0.49333,0.54890,0.62883,0.30893,0.72279,0.47164,0.56408,0.58465
55,66,7,47,5160,6900,aged,1740,63,1,0.9532,0.65549,0.57802,0.52889,0.73014,0.39380,0.52376,0.35931,0.47716,0.48057
55,68,8,62,5160,7120,aged,1960,63,2,0.9284,0.54056,0.45050,0.40397,0.52382,0.23674,0.41691,0.47373,0.48557,0.57262
55,69,6,63,5160,5180,takenOver,20,0,0,0.0708,0.53726,0.57226,0.42804,0.74378,0.24784,0.54798,0.45503,0.50982,0.56581
55,69,8,55,5180,7040,aged,1860,83,1,0.9234,0.60257,0.48903,0.52550,0.76035,0.36262,0.52000,0.37200,0.41216,0.48902
55,70,7,50,5380,5440,takenOver,60,0,0,0.0930,0.41761,0.47218,0.55294,0.73945,0.30110,0.70100,0.48836,0.61579,0.57149
55,70,7,59,5440,7240,aged,1800,64,1,0.9499,0.61173,0.47718,0.49055,0.63418,0.38081,0.62120,0.34052,0.44427,0.49195
55,71,7,67,5740,7860,aged,2120,56,1,0.9071,0.42845,0.52487,0.57350,0.62180,0.32429,0.72818,0.47167,0.52246,0.60777
55,72,8,65,5900,7520,aged,1620,33,2,0.8951,0.78947,0.45487,0.44995,0.63572,0.52942,0.58486,0.65296,0.61712,0.46417
55,73,6,54,5920,7760,aged,1840,46,2,0.9329,0.63489,0.50578,0.42236,0.66346,0.33715,0.47368,0.51647,0.48318,0.64109
55,74,7,59,6080,7940,aged,1860,27,2,0.8882,0.61478,0.52824,0.52332,0.66757,0.35085,0.58181,0.29892,0.43020,0.42905
55,75,9,68,6100,8000,aged,1900,48,2,0.9309,0.58133,0.44265,0.39125,0.54773,0.19827,0.41015,0.40186,0.43189,0.58105
55,76,9,64,6160,8060,aged,1900,45,2,0.9211,0.59031,0.47964,0.43808,0.70981,0.38015,0.60426,0.33171,0.44594,0.47901
55,77,9,72,6240,6260,takenOver,20,0,0,0.0652,0.83924,0.43971,0.41493,0.63142,0.53359,0.58636,0.64425,0.58894,0.49038
55,77,8,60,6260,8160,aged,1900,48,2,0.9314,0.56829,0.45699,0.51484,0.71925,0.37421,0.54899,0.27341,0.47845,0.57054
55,78,7,67,6320,6360,takenOver,40,0,0,0.0835,0.42392,0.52021,0.60114,0.58426,0.25810,0.69773,0.44674,0.57009,0.57744
55,78,7,73,6360,8160,aged,1800,46,1,0.9557,0.62906,0.53470,0.46564,0.65116,0.38696,0.42909,0.49317,0.48453,0.69992
55,79,8,74,6380,8280,aged,1900,54,2,0.9068,0.58381,0.55384,0.54410,0.66244,0.38249,0.57963,0.29498,0.42288,0.40854
55,80,10,76,6460,6540,takenOver,80,0,0,0.0430,0.59648,0.49360,0.42798,0.72385,0.33405,0.60462,0.36256,0.44165,0.46421
55,80,8,66,6540,8240,aged,1700,57,1,0.8614,0.67978,0.58641,0.53320,0.73985,0.40203,0.56944,0.37424,0.50053,0.50870
55,81,8,71,6540,8640,aged,2100,53,2,0.8591,0.44121,0.49562,0.60207,0.60150,0.32216,0.75984,0.46340,0.50533,0.61052
55,82,8,65,6660,6680,takenOver,20,0,0,0.0679,0.78281,0.49686,0.41857,0.61315,0.49271,0.55869,0.60944,0.64364,0.52666
55,82,9,72,6680,8200,aged,1520,46,2,0.9367,0.84785,0.43458,0.49435,0.57919,0.56741,0.62818,0.63314,0.61478,0.43832
55,83,9,79,6700,6740,takenOver,40,0,0,0.0864,0.54186,0.53186,0.61658,0.65863,0.36092,0.55635,0.32060,0.41905,0.44299
55,84,6,63,6700,6720,takenOver,20,0,0,0.1470,0.60227,0.57904,0.44091,0.70674,0.30593,0.44596,0.46651,0.47823,0.66195
55,84,7,67,6720,8840,aged,2120,43,2,0.9559,0.41402,0.49961,0.50523,0.65762,0.25910,0.76795,0.52448,0.59079,0.59746
55,83,8,70,6740,8560,aged,1820,39,3,0.9415,0.61204,0.47024,0.47076,0.65992,0.40649,0.61957,0.29764,0.45105,0.44932
55,85,9,77,6820,6900,takenOver,80,0,0,0.1099,0.56009,0.45279,0.48576,0.70194,0.36698,0.59766,0.30614,0.43496,0.59189
55,86,8,74,6900,6920,takenOver,20,0,0,0.0707,0.61584,0.56092,0.49397,0.65477,0.41829,0.58504,0.27812,0.40766,0.43695
55,85,10,82,6900,8300,aged,1400,47,1,0.9578,0.89110,0.47379,0.54878,0.53808,0.55550,0.67789,0.62928,0.60908,0.44925
55,86,9,83,6920,6940,takenOver,20,0,0,0.1634,0.61499,0.50168,0.43918,0.68422,0.40384,0.68288,0.29119,0.44325,0.49096
55,87,7,73,6920,6980,takenOver,60,0,0,0.1106,0.61844,0.51714,0.42676,0.62988,0.31900,0.49803,0.50478,0.49975,0.57634
55,86,9,81,6940,9020,aged,2080,43,3,0.9565,0.41506,0.47377,0.60540,0.61782,0.35778,0.73862,0.46026,0.53682,0.61257
55,88,9,80,6940,6980,takenOver,40,0,0,0.0766,0.63945,0.54461,0.54516,0.74814,0.40976,0.58950,0.35571,0.44961,0.46965
55,89,10,75,6960,6980,takenOver,20,0,0,0.0643,0.61907,0.51997,0.37283,0.54200,0.21458,0.36737,0.37659,0.43866,0.58045
55,87,8,84,6980,9060,aged,2080,79,1,0.9626,0.40601,0.50768,0.52891,0.72203,0.25700,0.79315,0.47856,0.57025,0.58705
55,88,9,69,6980,8820,aged,1840,66,1,0.9473,0.59517,0.51649,0.52413,0.76910,0.36024,0.47216,0.39070,0.41216,0.52801
55,89,9,68,6980,8860,aged,1880,69,1,0.9557,0.58078,0.41237,0.40894,0.55181,0.23415,0.38121,0.45443,0.43025,0.59704
55,90,10,76,7040,8920,aged,1880,46,2,0.9146,0.59549,0.48678,0.46928,0.68146,0.30129,0.60830,0.35419,0.43233,0.49606
55,91,10,86,7140,9240,aged,2100,57,2,0.8872,0.43179,0.44579,0.66059,0.58515,0.39756,0.68134,0.46396,0.54211,0.55563
55,92,11,90,7260,7300,takenOver,40,0,0,0.0677,0.61379,0.45752,0.44277,0.64654,0.34485,0.59862,0.36142,0.45134,0.50679
55,92,9,77,7300,9200,aged,1900,41,3,0.9471,0.55730,0.43625,0.54805,0.69999,0.36206,0.51680,0.29533,0.48735,0.57049
55,93,8,78,7320,9200,aged,1880,66,0,0.9284,0.60121,0.52034,0.51428,0.61699,0.39918,0.43326,0.46325,0.48496,0.71183
55,94,10,89,7480,7540,takenOver,60,0,0,0.0965,0.56697,0.39980,0.28947,0.50987,0.22747,0.37161,0.45874,0.42942,0.60868
55,94,10,75,7540,9340,aged,1800,66,1,0.9647,0.61552,0.44202,0.37280,0.56774,0.24353,0.40656,0.38180,0.49456,0.54634
55,95,10,92,7540,7620,takenOver,80,0,0,0.0705,0.56572,0.40603,0.55774,0.72684,0.37782,0.49838,0.33503,0.49832,0.58776
55,95,11,85,7620,8980,aged,1360,43,1,0.9190,0.92374,0.46563,0.56481,0.60842,0.58122,0.66200,0.65600,0.61392,0.39106
55,96,8,84,7800,9900,aged,2100,57,2,0.9274,0.43160,0.50662,0.50602,0.61764,0.20975,0.77326,0.50640,0.61424,0.51969
55,97,9,83,7880,7900,takenOver,20,0,0,0.0670,0.57993,0.46671,0.48363,0.71625,0.41209,0.64637,0.31310,0.45745,0.44481
55,97,10,86,7900,10020,aged,2120,59,2,0.9352,0.40228,0.47776,0.55275,0.63749,0.33773,0.81528,0.43023,0.52753,0.66504
55,98,11,91,8020,8060,takenOver,40,0,0,0.1524,0.39420,0.44718,0.67181,0.60797,0.43626,0.71076,0.48764,0.55207,0.56455
55,99,9,81,8020,8080,takenOver,60,0,0,0.0159,0.46895,0.45448,0.58584,0.64406,0.32077,0.76586,0.40678,0.52263,0.62979
55,98,9,87,8060,10300,aged,2240,67,1,0.9595,0.30344,0.50291,0.58212,0.65386,0.23790,0.82850,0.47900,0.54897,0.59670
55,99,9,79,8080,8160,takenOver,80,0,0,0.0527,0.52013,0.55647,0.55197,0.67849,0.33401,0.54458,0.29762,0.45035,0.39873
55,100,10,82,8100,8120,takenOver,20,0,0,0.0635,0.86951,0.45622,0.47799,0.56358,0.56346,0.66011,0.63535,0.59088,0.42472
55,100,10,88,8120,10000,aged,1880,49,2,0.9476,0.58539,0.56456,0.52192,0.73101,0.38694,0.45899,0.36547,0.41809,0.52121
55,99,11,97,8160,10140,aged,1980,39,2,0.7898,0.42062,0.43768,0.53548,0.61031,0.34241,0.79854,0.39967,0.56018,0.65772
55,101,9,96,8200,10260,aged,2060,81,1,0.9467,0.46609,0.56102,0.51840,0.64787,0.19078,0.80899,0.51430,0.56691,0.50658
55,102,10,92,8300,8380,takenOver,80,0,0,0.0207,0.54862,0.38941,0.57459,0.66939,0.38737,0.52473,0.33666,0.50365,0.61151
55,103,12,95,8340,9720,aged,1380,42,1,0.9118,0.96910,0.47028,0.54305,0.56561,0.53304,0.66591,0.64377,0.58699,0.40319
55,102,11,90,8380,8420,takenOver,40,0,0,0.0660,0.60014,0.49143,0.42762,0.71125,0.29816,0.55525,0.36277,0.46896,0.49985
55,102,9,83,8420,10120,aged,1700,57,1,0.8628,0.63896,0.51932,0.46279,0.64890,0.38582,0.60516,0.25308,0.49242,0.42503
55,104,10,98,8500,8580,takenOver,80,0,0,0.1017,0.25766,0.53158,0.55279,0.67581,0.21076,0.84300,0.46090,0.55703,0.62341
55,104,11,100,8580,10420,aged,1840,67,1,0.9398,0.56582,0.58574,0.57599,0.73786,0.41690,0.48225,0.41055,0.43166,0.55360
55,105,11,97,8620,10820,aged,2200,59,2,0.9041,0.36792,0.49494,0.57454,0.63738,0.35337,0.83649,0.38679,0.48568,0.69453
55,106,12,99,8660,10780,aged,2120,53,1,0.8892,0.41842,0.51018,0.55187,0.66851,0.38174,0.77253,0.36778,0.50985,0.67929
55,107,10,86,8680,10760,aged,2080,37,3,0.9273,0.45651,0.49692,0.56302,0.59665,0.37354,0.75961,0.43182,0.56206,0.57916
55,108,13,103,8720,10080,aged,1360,42,1,0.9162,0.98930,0.46338,0.50708,0.56159,0.49800,0.62918,0.68803,0.57436,0.42907
55,109,11,94,8880,10760,aged,1880,67,1,0.9339,0.59929,0.42056,0.32381,0.59555,0.21153,0.35331,0.33637,0.48954,0.56052
55,110,10,102,8880,8900,takenOver,20,0,0,0.0661,0.59193,0.51071,0.50209,0.66499,0.36287,0.55700,0.26776,0.49622,0.41832
55,110,11,107,8900,10960,aged,2060,57,2,0.9433,0.45537,0.48871,0.53670,0.58146,0.37550,0.77038,0.44783,0.51286,0.62790
55,111,11,91,8900,10960,aged,2060,54,2,0.9061,0.46017,0.43988,0.64066,0.60031,0.43934,0.64865,0.42502,0.60700,0.59190
55,113,10,92,9020,11000,aged,1980,50,0,0.9098,0.52105,0.48429,0.55585,0.73269,0.37881,0.53358,0.32098,0.46303,0.55637
55,112,14,108,9020,9080,takenOver,60,0,0,0.1101,0.94608,0.44046,0.52841,0.59557,0.51689,0.62076,0.70425,0.55225,0.41730
55,114,12,105,9060,11260,aged,2200,49,2,0.9341,0.36945,0.53061,0.59067,0.64736,0.31487,0.84118,0.42969,0.46231,0.67512
55,112,12,104,9080,10940,aged,1860,69,1,0.9303,0.57754,0.58490,0.56736,0.74419,0.36686,0.48646,0.39883,0.43983,0.55014
55,115,12,99,9260,9280,takenOver,20,0,0,0.0572,0.40862,0.43421,0.54555,0.66417,0.30441,0.84333,0.45939,0.57405,0.63116
55,116,12,111,9260,9280,takenOver,20,0,0,0.0629,0.52454,0.49839,0.65584,0.57908,0.43764,0.63974,0.40773,0.61143,0.59885
55,115,13,106,9280,11420,aged,2140,41,2,0.9377,0.39651,0.55854,0.61868,0.68983,0.35456,0.79146,0.39219,0.49024,0.74086
55,116,11,100,9280,11240,aged,1960,58,2,0.9195,0.52952,0.52157,0.53285,0.70818,0.42056,0.44887,0.37699,0.40070,0.46471
55,117,9,96,9280,11300,aged,2020,74,1,0.9475,0.49172,0.51576,0.50198,0.60286,0.20290,0.75053,0.50013,0.62748,0.55949
55,118,12,110,9360,9400,takenOver,40,0,0,0.0815,0.40980,0.50750,0.53529,0.62570,0.32557,0.71958,0.47086,0.50653,0.61729
55,118,11,107,9400,11440,aged,2040,53,3,0.9479,0.45269,0.56160,0.52372,0.55712,0.31627,0.75514,0.40335,0.59687,0.54748
55,119,12,109,9560,11420,aged,1860,65,1,0.9301,0.61553,0.36921,0.30387,0.61949,0.22661,0.34065,0.33476,0.51633,0.52911
55,120,14,115,9740,11860,aged,2120,37,2,0.8985,0.41645,0.59497,0.58113,0.71860,0.38808,0.79504,0.37946,0.48408,0.73631
55,121,10,101,9980,10000,takenOver,20,0,0,0.1492,0.42986,0.56477,0.58635,0.62131,0.18805,0.81443,0.50921,0.54564,0.52544
55,121,12,110,10000,12000,alive,2000,94,0,0.9650,0.44961,0.45599,0.49553,0.61672,0.40214,0.74827,0.46057,0.45752,0.64721
55,122,12,111,10020,12000,alive,1980,31,3,0.9112,0.45409,0.40427,0.65767,0.59739,0.49359,0.67751,0.42979,0.64298,0.58562
55,123,11,107,10060,10080,takenOver,20,0,0,0.0697,0.46813,0.46320,0.61701,0.57987,0.37408,0.73844,0.37314,0.52675,0.58176
55,123,12,118,10080,12000,alive,1920,33,1,0.9517,0.45915,0.55493,0.48185,0.57994,0.37447,0.71701,0.45547,0.57778,0.50949
55,124,15,120,10200,12000,alive,1800,59,1,0.8982,0.44757,0.55442,0.58454,0.78186,0.41338,0.78019,0.36517,0.47279,0.73657
55,125,12,116,10220,10300,takenOver,80,0,0,0.0884,0.56506,0.54381,0.51910,0.75703,0.46650,0.43511,0.37926,0.38511,0.49049
55,126,12,105,10280,10500,takenOver,220,0,0,0.1465,0.38527,0.52365,0.58945,0.56006,0.40445,0.87040,0.34991,0.45466,0.74422
55,125,13,122,10300,12000,alive,1700,37,2,0.8578,0.46603,0.41835,0.67080,0.58824,0.51429,0.71459,0.49217,0.62614,0.59240
55,127,13,119,10340,12000,alive,1660,56,0,0.9242,0.67566,0.29557,0.33175,0.57412,0.25052,0.36796,0.32569,0.52749,0.55014
55,128,10,117,10360,10380,takenOver,20,0,0,0.0716,0.50918,0.57132,0.48932,0.58285,0.26724,0.74854,0.47810,0.61309,0.49908
55,128,13,114,10380,12000,alive,1620,54,1,0.9309,0.35779,0.56229,0.58158,0.61846,0.30652,0.86946,0.47462,0.46583,0.65232
55,126,14,115,10500,12000,alive,1500,27,2,0.7869,0.41302,0.55471,0.59059,0.69470,0.33406,0.74994,0.37971,0.42254,0.75576
55,129,13,112,10580,12000,alive,1420,60,0,0.8788,0.55520,0.57213,0.57688,0.76878,0.43046,0.46097,0.38984,0.41149,0.59037
55,130,14,128,10820,10860,takenOver,40,0,0,0.0900,0.41576,0.57852,0.58690,0.61887,0.30216,0.89821,0.51711,0.41434,0.63874
55,131,15,126,10840,12000,alive,1160,28,1,0.8589,0.38810,0.55768,0.58745,0.72084,0.35809,0.72047,0.41190,0.41340,0.73668
55,132,13,122,10840,12000,alive,1160,48,0,0.8682,0.44883,0.42356,0.67033,0.57303,0.45897,0.65435,0.39137,0.56164,0.60528
55,130,12,118,10860,12000,alive,1140,50,0,0.9180,0.44770,0.54500,0.47601,0.55818,0.33739,0.81035,0.39596,0.58074,0.57959
55,133,12,116,10980,12000,alive,1020,40,0,0.8455,0.48297,0.48646,0.52853,0.71455,0.43736,0.41959,0.36314,0.40599,0.45469
55,134,15,120,10980,12000,alive,1020,14,2,0.8010,0.47400,0.54577,0.60422,0.70921,0.35306,0.80006,0.34860,0.46507,0.69561
55,135,14,125,10980,11000,takenOver,20,0,0,0.0581,0.47557,0.45235,0.63039,0.62182,0.53388,0.72964,0.49650,0.60264,0.58281
55,135,13,114,11000,12000,alive,1000,9,2,0.8968,0.37192,0.46657,0.56347,0.62833,0.32930,0.82008,0.45936,0.45297,0.73040
55,136,16,131,11240,11340,takenOver,100,0,0,0.1248,0.36132,0.58403,0.61084,0.70756,0.36486,0.74700,0.45199,0.40115,0.79952
55,137,16,134,11280,12000,alive,720,8,1,0.8132,0.48225,0.54301,0.60686,0.71015,0.37552,0.86645,0.35104,0.41831,0.69307
55,138,13,123,11280,11300,takenOver,20,0,0,0.0755,0.46713,0.53288,0.46609,0.59214,0.38676,0.70773,0.47863,0.57695,0.51604
55,138,14,135,11300,12000,alive,700,7,1,0.8162,0.35124,0.38021,0.53606,0.67767,0.34123,0.86324,0.45817,0.47746,0.74336
55,136,15,126,11340,12000,alive,660,26,0,0.8657,0.43696,0.49857,0.59107,0.70190,0.36351,0.66732,0.35758,0.39169,0.69878
55,139,12,118,11360,12000,alive,640,22,0,0.7750,0.43677,0.60733,0.55889,0.57699,0.32870,0.75969,0.44682,0.56199,0.52344
55,140,16,124,11460,12000,alive,540,14,1,0.6517,0.40006,0.55983,0.55102,0.77215,0.42429,0.80174,0.36796,0.48427,0.75668
55,141,15,138,11480,11520,takenOver,40,0,0,0.0514,0.39233,0.36573,0.53573,0.69176,0.36893,0.86822,0.51825,0.43476,0.73041
55,141,14,125,11520,12000,alive,480,16,0,0.7848,0.45426,0.42870,0.63891,0.62613,0.53363,0.73099,0.48687,0.60968,0.63657
55,142,17,137,11540,11580,takenOver,40,0,0,0.0872,0.54339,0.53816,0.66759,0.71823,0.40101,0.89783,0.38983,0.40891,0.67704
55,142,13,122,11580,12000,alive,420,14,0,0.7800,0.43301,0.39694,0.65390,0.58433,0.47407,0.68920,0.46204,0.66818,0.52394
55,143,14,135,11700,12000,alive,300,4,0,0.4584,0.39869,0.49493,0.61069,0.62642,0.32656,0.79486,0.48172,0.46572,0.71488
55,144,16,134,11900,12000,takenOver,100,0,0,0.1301,0.45282,0.56980,0.55815,0.69719,0.34075,0.82577,0.39307,0.49938,0.71694
55,144,17,140,12000,12000,alive,0,0,0,0.0000,0.40434,0.56981,0.56982,0.76726,0.46245,0.81528,0.32570,0.46437,0.76981
56,1,0,0,0,1960,aged,1960,12,2,0.7566,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
56,2,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
56,3,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
56,4,0,0,0,1960,aged,1960,60,2,0.9959,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
56,5,0,0,0,1960,aged,1960,79,1,0.9981,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
56,6,0,0,0,1960,aged,1960,60,2,0.9963,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
56,7,1,1,20,2020,aged,2000,69,1,0.9067,0.50627,0.56696,0.48886,0.62764,0.34739,0.55604,0.51735,0.52258,0.51401
56,8,1,3,20,2000,aged,1980,71,1,0.9301,0.52936,0.50402,0.53854,0.67441,0.28258,0.49302,0.50431,0.51725,0.53084
56,9,1,4,20,2000,aged,1980,69,1,0.9191,0.52766,0.52426,0.48108,0.62359,0.32248,0.42963,0.51411,0.45845,0.49853
56,10,1,2,40,1960,aged,1920,68,1,0.9333,0.56662,0.50734,0.49042,0.60493,0.28823,0.47735,0.49483,0.54169,0.52613
56,11,1,6,120,2020,aged,1900,66,2,0.9265,0.59103,0.46324,0.51070,0.67441,0.36720,0.49870,0.48817,0.49199,0.51361
56,12,1,5,200,2160,aged,1960,60,2,0.9228,0.54457,0.51566,0.51263,0.64589,0.28183,0.45625,0.51844,0.52384,0.44747
56,13,2,9,260,2220,aged,1960,80,1,0.9132,0.54165,0.56276,0.50400,0.63911,0.34283,0.40373,0.52233,0.48572,0.46410
56,14,2,8,320,2340,aged,2020,82,1,0.9240,0.49998,0.44675,0.46947,0.68028,0.29103,0.49651,0.50645,0.50981,0.52455
56,15,2,7,340,2360,aged,2020,62,2,0.8969,0.48924,0.56941,0.49224,0.59815,0.32734,0.57261,0.54720,0.49126,0.49361
56,16,2,10,340,2320,aged,1980,63,2,0.9233,0.52865,0.52533,0.40037,0.59622,0.30162,0.49471,0.51164,0.53318,0.54870
56,17,2,11,360,2300,aged,1940,58,2,0.9137,0.56199,0.51848,0.55982,0.66411,0.43627,0.48196,0.48404,0.49987,0.49524
56,18,1,1,420,2320,aged,1900,85,0,0.9211,0.58941,0.50748,0.57445,0.67844,0.29087,0.48359,0.52046,0.51971,0.58856
56,19,1,3,460,2420,aged,1960,76,0,0.9322,0.53353,0.48635,0.48906,0.65705,0.30757,0.45752,0.49387,0.45076,0.46396
56,20,1,6,540,600,takenOver,60,0,0,0.1021,0.53296,0.51324,0.46542,0.62613,0.28478,0.53647,0.50582,0.51421,0.51495
56,21,2,12,540,580,takenOver,40,0,0,0.0866,0.55047,0.54688,0.49097,0.66195,0.23410,0.48143,0.47347,0.55629,0.42596
56,21,3,16,580,2540,aged,1960,72,1,0.9541,0.51458,0.54046,0.42821,0.60974,0.29016,0.51017,0.57196,0.52235,0.56279
56,22,3,15,580,2640,aged,2060,63,1,0.8108,0.46450,0.58008,0.52970,0.60698,0.30218,0.55648,0.53029,0.47481,0.49917
56,20,3,17,600,2480,aged,1880,69,1,0.9580,0.55105,0.52355,0.56042,0.69463,0.37307,0.53350,0.49840,0.45077,0.48798
56,23,1,4,600,2540,aged,1940,85,0,0.9134,0.55596,0.49321,0.51864,0.61939,0.32375,0.49850,0.47357,0.48140,0.46324
56,24,1,2,640,2640,aged,2000,72,1,0.9291,0.51365,0.53561,0.47706,0.63611,0.34632,0.49227,0.50266,0.51334,0.50386
56,25,2,12,1980,3900,aged,1920,66,1,0.9115,0.57318,0.53190,0.50309,0.64288,0.29805,0.44616,0.49288,0.51749,0.40886
56,26,2,11,2000,3940,aged,1940,49,2,0.8988,0.56261,0.48609,0.54205,0.63268,0.35927,0.49341,0.50689,0.47676,0.54279
56,27,2,24,2040,4040,aged,2000,72,1,0.9323,0.50943,0.58430,0.49296,0.64369,0.34708,0.47211,0.44672,0.48801,0.51422
56,28,4,21,2060,4020,aged,1960,51,2,0.9249,0.54174,0.53372,0.41936,0.59034,0.25650,0.49879,0.54977,0.54950,0.57255
56,29,4,22,2080,2120,takenOver,40,0,0,0.0289,0.45225,0.56687,0.47180,0.64039,0.31689,0.58862,0.52691,0.54265,0.47431
56,30,3,13,2080,4020,aged,1940,68,1,0.9210,0.56251,0.58091,0.51882,0.63673,0.34069,0.42645,0.51410,0.49522,0.42835
56,31,4,20,2100,4100,aged,2000,52,2,0.9184,0.51525,0.54655,0.52792,0.70126,0.38002,0.54779,0.49019,0.50395,0.49710
56,29,3,17,2120,2720,takenOver,600,0,0,0.0074,0.54606,0.56763,0.55536,0.69469,0.40464,0.51881,0.50120,0.52661,0.46479
56,32,3,14,2160,4160,aged,2000,72,2,0.9448,0.51235,0.45817,0.49342,0.70085,0.30032,0.50339,0.55862,0.48486,0.51593
56,33,3,16,2180,4180,aged,2000,71,1,0.9209,0.51232,0.52545,0.34684,0.56792,0.28612,0.45749,0.52176,0.49103,0.56048
56,34,3,15,2180,4280,aged,2100,53,2,0.7767,0.43224,0.54609,0.49945,0.59422,0.30786,0.55263,0.49427,0.46318,0.50499
56,35,3,26,2320,4240,aged,1920,55,2,0.9064,0.57403,0.48520,0.63754,0.60597,0.36709,0.48275,0.55487,0.58898,0.60747
56,36,5,28,2320,4280,aged,1960,70,1,0.9317,0.54791,0.54716,0.41045,0.61388,0.25104,0.47715,0.56794,0.51983,0.56286
56,37,4,30,2360,4280,aged,1920,69,1,0.9201,0.57082,0.55575,0.52338,0.61493,0.34660,0.39858,0.50440,0.47795,0.46827
