terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
terrain,contest-off,91,2057603297739282529,0.95833,48,0,0,227,18,0.4,0.57091,0.17091,0.44,0.58514,0.14514,0.48,0.59474,0.11474,0.52,0.56777,0.04777,0.56,0.65304,0.09304,0.6,0.74338,0.14338,0.56667,0.30997,-0.2567,0.53333,0.40014,-0.1332,0.5,0.52485,0.02485,0.46667,0.47358,0.00692,0.43333,0.55019,0.11686
terrain,contest-off,92,6364189344601787626,0.875,48,0,0,228,15,0.4,0.44166,0.04166,0.44,0.44013,0.00013,0.48,0.48958,0.00958,0.52,0.51304,-0.00696,0.56,0.46815,-0.09185,0.6,0.63216,0.03216,0.56667,0.62717,0.0605,0.53333,0.52782,-0.00552,0.5,0.31138,-0.18862,0.46667,0.40038,-0.06629,0.43333,0.53183,0.0985
terrain,contest-off,93,9234713056545165640,0.91667,0,1,0,207,15,0.4,0.48744,0.08744,0.44,0.51082,0.07082,0.48,0.60539,0.12539,0.52,0.60874,0.08874,0.56,0.57712,0.01712,0.6,0.71228,0.11228,0.56667,0.62368,0.05702,0.53333,0.377,-0.15634,0.5,0.55751,0.05751,0.46667,0.40758,-0.05908,0.43333,0.3684,-0.06493
terrain,contest-off,94,15687019699925695585,0.83333,47,0,0,229,16,0.4,0.55706,0.15706,0.44,0.43938,-0.00062,0.48,0.61815,0.13815,0.52,0.57791,0.05791,0.56,0.62544,0.06544,0.6,0.65952,0.05952,0.56667,0.4572,-0.10946,0.53333,0.47781,-0.05552,0.5,0.41693,-0.08307,0.46667,0.37611,-0.09056,0.43333,0.42713,-0.00621
terrain,contest-off,95,5319646770555341092,0.875,28,0,0,230,14,0.4,0.49442,0.09442,0.44,0.44932,0.00932,0.48,0.42321,-0.05679,0.52,0.67501,0.15501,0.56,0.7229,0.1629,0.6,0.66902,0.06902,0.56667,0.40443,-0.16223,0.53333,0.44776,-0.08557,0.5,0.46131,-0.03869,0.46667,0.40986,-0.0568,0.43333,0.43743,0.0041
terrain,contest-off,96,15689233014576368811,0.875,48,0,0,220,13,0.4,0.41844,0.01844,0.44,0.42674,-0.01326,0.48,0.41897,-0.06103,0.52,0.5094,-0.0106,0.56,0.49484,-0.06516,0.6,0.61463,0.01463,0.56667,0.63144,0.06477,0.53333,0.64181,0.10847,0.5,0.68176,0.18176,0.46667,0.39572,-0.07095,0.43333,0.37143,-0.0619
terrain,contest-off,97,8228917134856511871,0.95833,48,0,0,228,13,0.4,0.44122,0.04122,0.44,0.54565,0.10565,0.48,0.42988,-0.05012,0.52,0.44341,-0.07659,0.56,0.5025,-0.0575,0.6,0.65886,0.05886,0.56667,0.69182,0.12515,0.53333,0.51798,-0.01535,0.5,0.5453,0.0453,0.46667,0.34963,-0.11704,0.43333,0.40587,-0.02746
terrain,contest-off,98,1949283564758796434,0.95833,48,0,0,203,16,0.4,0.44377,0.04377,0.44,0.51927,0.07927,0.48,0.52771,0.04771,0.52,0.45399,-0.06601,0.56,0.42753,-0.13247,0.6,0.62948,0.02948,0.56667,0.47248,-0.09418,0.53333,0.46472,-0.06862,0.5,0.56508,0.06508,0.46667,0.48992,0.02325,0.43333,0.28162,-0.15172
terrain,contest-off,99,6016450328925590951,0.91667,48,0,0,225,15,0.4,0.50744,0.10744,0.44,0.49358,0.05358,0.48,0.47362,-0.00638,0.52,0.57523,0.05523,0.56,0.55388,-0.00612,0.6,0.74439,0.14439,0.56667,0.43919,-0.12748,0.53333,0.45087,-0.08246,0.5,0.50955,0.00955,0.46667,0.5251,0.05843,0.43333,0.3861,-0.04723
terrain,contest-off,100,15902834766156982743,0.91667,47,0,0,221,16,0.4,0.50643,0.10643,0.44,0.46297,0.02297,0.48,0.56004,0.08004,0.52,0.59484,0.07484,0.56,0.60567,0.04567,0.6,0.6483,0.0483,0.56667,0.54035,-0.02631,0.53333,0.47649,-0.05684,0.5,0.53987,0.03987,0.46667,0.32155,-0.14512,0.43333,0.41661,-0.01672
terrain,contest-off,101,11633154014695381172,0.95833,48,0,0,228,15,0.4,0.51136,0.11136,0.44,0.49471,0.05471,0.48,0.60385,0.12385,0.52,0.57551,0.05551,0.56,0.6141,0.0541,0.6,0.71581,0.11581,0.56667,0.52885,-0.03782,0.53333,0.2676,-0.26573,0.5,0.33852,-0.16148,0.46667,0.36506,-0.10161,0.43333,0.37818,-0.05515
terrain,contest-off,102,9930856806014022916,0.83333,48,0,0,214,14,0.4,0.43127,0.03127,0.44,0.49031,0.05031,0.48,0.44586,-0.03414,0.52,0.48703,-0.03297,0.56,0.53324,-0.02676,0.6,0.62874,0.02874,0.56667,0.60715,0.04049,0.53333,0.67523,0.14189,0.5,0.43744,-0.06256,0.46667,0.31796,-0.14871,0.43333,0.35316,-0.08018
terrain,contest-off,103,12362585144030438783,0.875,48,0,0,207,12,0.4,0.43765,0.03765,0.44,0.49207,0.05207,0.48,0.59064,0.11064,0.52,0.56017,0.04017,0.56,0.59966,0.03966,0.6,0.76695,0.16695,0.56667,0.5453,-0.02137,0.53333,0.36785,-0.16548,0.5,0.42793,-0.07207,0.46667,0.399,-0.06766,0.43333,0.38263,-0.0507
terrain,contest-off,104,18008803502641248117,0.91667,48,0,0,223,14,0.4,0.37953,-0.02047,0.44,0.25368,-0.18632,0.48,0.35247,-0.12753,0.52,0.42914,-0.09086,0.56,0.51556,-0.04444,0.6,0.60732,0.00732,0.56667,0.64554,0.07887,0.53333,0.44053,-0.0928,0.5,0.63523,0.13523,0.46667,0.73282,0.26615,0.43333,0.35264,-0.0807
terrain,contest-off,105,8565350723349347332,0.95833,0,1,0,221,15,0.4,0.45241,0.05241,0.44,0.42482,-0.01518,0.48,0.43,-0.05,0.52,0.45764,-0.06236,0.56,0.54581,-0.01419,0.6,0.645,0.045,0.56667,0.54756,-0.0191,0.53333,0.56513,0.03179,0.5,0.67946,0.17946,0.46667,0.51793,0.05127,0.43333,0.33945,-0.09388
terrain,contest-off,106,9883743809835993872,0.95833,48,0,0,229,13,0.4,0.47378,0.07378,0.44,0.5557,0.1157,0.48,0.56512,0.08512,0.52,0.52089,0.00089,0.56,0.55252,-0.00748,0.6,0.7177,0.1177,0.56667,0.5462,-0.02046,0.53333,0.43032,-0.10301,0.5,0.51478,0.01478,0.46667,0.37146,-0.09521,0.43333,0.3323,-0.10104
terrain,contest-off,107,14362783464395716435,1,48,0,0,238,15,0.4,0.56562,0.16562,0.44,0.50384,0.06384,0.48,0.52922,0.04922,0.52,0.4299,-0.0901,0.56,0.60362,0.04362,0.6,0.55106,-0.04894,0.56667,0.73815,0.17148,0.53333,0.29298,-0.24036,0.5,0.28697,-0.21303,0.46667,0.37185,-0.09482,0.43333,0.37864,-0.05469
terrain,contest-off,108,16179980787042307576,1,36,0,0,231,13,0.4,0.49232,0.09232,0.44,0.58761,0.14761,0.48,0.54837,0.06837,0.52,0.54513,0.02513,0.56,0.71499,0.15499,0.6,0.68351,0.08351,0.56667,0.63373,0.06706,0.53333,0.39296,-0.14038,0.5,0.37232,-0.12768,0.46667,0.44947,-0.0172,0.43333,0.48662,0.05329
terrain,contest-off,109,15759602044405861406,0.95833,48,0,0,242,16,0.4,0.49538,0.09538,0.44,0.62256,0.18256,0.48,0.5934,0.1134,0.52,0.68696,0.16696,0.56,0.60758,0.04758,0.6,0.83975,0.23975,0.56667,0.28468,-0.28199,0.53333,0.14544,-0.3879,0.5,0.32562,-0.17438,0.46667,0.37883,-0.08784,0.43333,0.60329,0.16996
terrain,contest-off,110,17841591598071054214,0.95833,48,0,0,232,13,0.4,0.48364,0.08364,0.44,0.48985,0.04985,0.48,0.48318,0.00318,0.52,0.645,0.125,0.56,0.53173,-0.02827,0.6,0.64808,0.04808,0.56667,0.65894,0.09227,0.53333,0.5671,0.03377,0.5,0.54125,0.04125,0.46667,0.30577,-0.16089,0.43333,0.42084,-0.01249
terrain,contest-off,111,9120746636195160580,0.83333,46,0,0,220,14,0.4,0.53725,0.13725,0.44,0.48337,0.04337,0.48,0.53046,0.05046,0.52,0.47518,-0.04482,0.56,0.70336,0.14336,0.6,0.76183,0.16183,0.56667,0.5017,-0.06497,0.53333,0.3587,-0.17464,0.5,0.48487,-0.01513,0.46667,0.44944,-0.01723,0.43333,0.49171,0.05837
terrain,contest-off,112,6137156095255414279,0.91667,47,0,0,212,14,0.4,0.53096,0.13096,0.44,0.47229,0.03229,0.48,0.46983,-0.01017,0.52,0.53938,0.01938,0.56,0.60803,0.04803,0.6,0.63702,0.03702,0.56667,0.55471,-0.01196,0.53333,0.65115,0.11782,0.5,0.55001,0.05001,0.46667,0.41909,-0.04758,0.43333,0.3656,-0.06773
terrain,contest-off,113,5255500510038625130,0.91667,48,0,0,216,12,0.4,0.47452,0.07452,0.44,0.47939,0.03939,0.48,0.54119,0.06119,0.52,0.43403,-0.08597,0.56,0.51557,-0.04443,0.6,0.54438,-0.05562,0.56667,0.56189,-0.00478,0.53333,0.45423,-0.0791,0.5,0.53327,0.03327,0.46667,0.56753,0.10086,0.43333,0.32411,-0.10923
terrain,contest-off,114,9837273870168704345,0.875,47,0,0,243,14,0.4,0.46886,0.06886,0.44,0.49056,0.05056,0.48,0.62975,0.14975,0.52,0.51876,-0.00124,0.56,0.6764,0.1164,0.6,0.68303,0.08303,0.56667,0.55747,-0.0092,0.53333,0.60931,0.07598,0.5,0.3207,-0.1793,0.46667,0.25362,-0.21304,0.43333,0.34093,-0.09241
terrain,contest-off,115,18252924113077934651,0.95833,22,0,0,203,15,0.4,0.48209,0.08209,0.44,0.45047,0.01047,0.48,0.62633,0.14633,0.52,0.59274,0.07274,0.56,0.53687,-0.02313,0.6,0.75989,0.15989,0.56667,0.57259,0.00593,0.53333,0.65843,0.1251,0.5,0.40334,-0.09666,0.46667,0.41708,-0.04959,0.43333,0.39968,-0.03366
terrain,contest-off,116,13839765158860752946,0.875,48,0,0,198,15,0.4,0.41465,0.01465,0.44,0.4599,0.0199,0.48,0.53531,0.05531,0.52,0.49165,-0.02835,0.56,0.51884,-0.04116,0.6,0.51747,-0.08253,0.56667,0.62016,0.05349,0.53333,0.66129,0.12795,0.5,0.68451,0.18451,0.46667,0.29905,-0.16762,0.43333,0.39297,-0.04036
terrain,contest-off,117,4298872950947407780,0.91667,46,0,0,221,12,0.4,0.48519,0.08519,0.44,0.5584,0.1184,0.48,0.58463,0.10463,0.52,0.58074,0.06074,0.56,0.61499,0.05499,0.6,0.7279,0.1279,0.56667,0.55156,-0.0151,0.53333,0.5634,0.03006,0.5,0.41916,-0.08084,0.46667,0.4507,-0.01597,0.43333,0.42972,-0.00362
terrain,contest-off,118,4688342408280364892,0.91667,48,0,0,224,15,0.4,0.49137,0.09137,0.44,0.45014,0.01014,0.48,0.51791,0.03791,0.52,0.48574,-0.03426,0.56,0.51429,-0.04571,0.6,0.69579,0.09579,0.56667,0.57931,0.01264,0.53333,0.70281,0.16947,0.5,0.30465,-0.19535,0.46667,0.26083,-0.20584,0.43333,0.35009,-0.08324
terrain,contest-off,119,11038468837737144657,1,11,0,0,203,16,0.4,0.48364,0.08364,0.44,0.53454,0.09454,0.48,0.56397,0.08397,0.52,0.58687,0.06687,0.56,0.67624,0.11624,0.6,0.64198,0.04198,0.56667,0.51346,-0.05321,0.53333,0.54817,0.01484,0.5,0.43646,-0.06354,0.46667,0.59961,0.13294,0.43333,0.45636,0.02302
terrain,contest-off,120,9991951497815357425,0.95833,40,0,0,219,15,0.4,0.44749,0.04749,0.44,0.38528,-0.05472,0.48,0.48798,0.00798,0.52,0.46966,-0.05034,0.56,0.62977,0.06977,0.6,0.64111,0.04111,0.56667,0.51498,-0.05169,0.53333,0.57172,0.03838,0.5,0.49749,-0.00251,0.46667,0.41926,-0.04741,0.43333,0.49842,0.06508
terrain,contest-off,121,300599396731748351,0.91667,48,0,0,220,16,0.4,0.39116,-0.00884,0.44,0.54037,0.10037,0.48,0.54014,0.06014,0.52,0.54688,0.02688,0.56,0.79678,0.23678,0.6,0.61974,0.01974,0.56667,0.25744,-0.30922,0.53333,0.41195,-0.12139,0.5,0.39978,-0.10022,0.46667,0.39531,-0.07135,0.43333,0.37349,-0.05984
terrain,contest-off,122,5138406229244397307,0.95833,48,0,0,222,16,0.4,0.42289,0.02289,0.44,0.67095,0.23095,0.48,0.45531,-0.02469,0.52,0.7297,0.2097,0.56,0.6353,0.0753,0.6,0.7294,0.1294,0.56667,0.46542,-0.10125,0.53333,0.44834,-0.08499,0.5,0.48089,-0.01911,0.46667,0.47048,0.00382,0.43333,0.46607,0.03274
terrain,contest-off,123,3733737331258566842,0.91667,48,0,0,238,16,0.4,0.61553,0.21553,0.44,0.51479,0.07479,0.48,0.51568,0.03568,0.52,0.63827,0.11827,0.56,0.67281,0.11281,0.6,0.81378,0.21378,0.56667,0.73985,0.17318,0.53333,0.39885,-0.13448,0.5,0.45764,-0.04236,0.46667,0.33115,-0.13552,0.43333,0.24033,-0.193
terrain,contest-off,124,17771138896839506429,0.875,30,0,0,235,14,0.4,0.53421,0.13421,0.44,0.43092,-0.00908,0.48,0.70306,0.22306,0.52,0.41113,-0.10887,0.56,0.58425,0.02425,0.6,0.71424,0.11424,0.56667,0.33475,-0.23192,0.53333,0.38168,-0.15165,0.5,0.39619,-0.10381,0.46667,0.4104,-0.05627,0.43333,0.40623,-0.02711
terrain,contest-off,125,2437702871512648776,0.875,48,0,0,216,13,0.4,0.47777,0.07777,0.44,0.60446,0.16446,0.48,0.53443,0.05443,0.52,0.53166,0.01166,0.56,0.79698,0.23698,0.6,0.65372,0.05372,0.56667,0.35805,-0.20862,0.53333,0.37611,-0.15723,0.5,0.3453,-0.1547,0.46667,0.38714,-0.07953,0.43333,0.4158,-0.01753
terrain,contest-off,126,12978939075605134345,1,48,0,0,236,13,0.4,0.48856,0.08856,0.44,0.40504,-0.03496,0.48,0.47888,-0.00112,0.52,0.55715,0.03715,0.56,0.59785,0.03785,0.6,0.63866,0.03866,0.56667,0.58792,0.02125,0.53333,0.48431,-0.04903,0.5,0.46437,-0.03563,0.46667,0.3256,-0.14106,0.43333,0.41673,-0.01661
terrain,contest-off,127,7835875086750435964,0.83333,48,0,0,218,15,0.4,0.53078,0.13078,0.44,0.58622,0.14622,0.48,0.54579,0.06579,0.52,0.51922,-0.00078,0.56,0.65787,0.09787,0.6,0.67425,0.07425,0.56667,0.32673,-0.23994,0.53333,0.46737,-0.06596,0.5,0.48607,-0.01393,0.46667,0.34833,-0.11834,0.43333,0.48823,0.0549
terrain,contest-off,128,14992991630577953077,0.91667,48,0,0,234,13,0.4,0.52145,0.12145,0.44,0.54818,0.10818,0.48,0.45152,-0.02848,0.52,0.58181,0.06181,0.56,0.65616,0.09616,0.6,0.69311,0.09311,0.56667,0.44796,-0.11871,0.53333,0.40836,-0.12497,0.5,0.47977,-0.02023,0.46667,0.40115,-0.06551,0.43333,0.43634,0.00301
terrain,contest-off,129,16681294419989501579,0.91667,48,0,0,220,15,0.4,0.38379,-0.01621,0.44,0.58546,0.14546,0.48,0.50268,0.02268,0.52,0.50375,-0.01625,0.56,0.59831,0.03831,0.6,0.83519,0.23519,0.56667,0.44483,-0.12183,0.53333,0.52638,-0.00695,0.5,0.39818,-0.10182,0.46667,0.42507,-0.0416,0.43333,0.51972,0.08638
terrain,contest-off,130,14591958922362846553,0.95833,48,0,0,198,14,0.4,0.30113,-0.09887,0.44,0.40134,-0.03866,0.48,0.30829,-0.17171,0.52,0.39458,-0.12542,0.56,0.49068,-0.06932,0.6,0.5586,-0.0414,0.56667,0.5317,-0.03497,0.53333,0.59012,0.05679,0.5,0.7178,0.2178,0.46667,0.63209,0.16542,0.43333,0.37321,-0.06012
terrain,contest-off,131,4365376228089127950,0.95833,0,1,0,198,12,0.4,0.3856,-0.0144,0.44,0.50656,0.06656,0.48,0.4884,0.0084,0.52,0.45257,-0.06743,0.56,0.45368,-0.10632,0.6,0.59615,-0.00385,0.56667,0.55423,-0.01244,0.53333,0.5835,0.05017,0.5,0.69417,0.19417,0.46667,0.4921,0.02543,0.43333,0.28989,-0.14345
terrain,contest-off,132,7441867971883031797,0.91667,48,0,0,223,14,0.4,0.50696,0.10696,0.44,0.45674,0.01674,0.48,0.50137,0.02137,0.52,0.61802,0.09802,0.56,0.73793,0.17793,0.6,0.65531,0.05531,0.56667,0.43847,-0.1282,0.53333,0.4604,-0.07294,0.5,0.40022,-0.09978,0.46667,0.55202,0.08536,0.43333,0.47235,0.03902
terrain,contest-off,133,14466477113167731523,0.91667,48,0,0,219,14,0.4,0.40054,0.00054,0.44,0.45091,0.01091,0.48,0.52519,0.04519,0.52,0.5454,0.0254,0.56,0.56227,0.00227,0.6,0.7196,0.1196,0.56667,0.33579,-0.23088,0.53333,0.53478,0.00145,0.5,0.36711,-0.13289,0.46667,0.45815,-0.00852,0.43333,0.46263,0.0293
terrain,contest-off,134,1976269974597918170,1,48,0,0,222,13,0.4,0.51887,0.11887,0.44,0.61896,0.17896,0.48,0.63993,0.15993,0.52,0.62995,0.10995,0.56,0.68034,0.12034,0.6,0.70283,0.10283,0.56667,0.39388,-0.17279,0.53333,0.39484,-0.13849,0.5,0.26194,-0.23806,0.46667,0.37985,-0.08681,0.43333,0.55382,0.12048
terrain,contest-off,135,6525224409992542323,0.95833,48,0,0,237,17,0.4,0.60697,0.20697,0.44,0.53023,0.09023,0.48,0.56343,0.08343,0.52,0.63906,0.11906,0.56,0.65721,0.09721,0.6,0.69515,0.09515,0.56667,0.40645,-0.16022,0.53333,0.51215,-0.02119,0.5,0.2673,-0.2327,0.46667,0.33039,-0.13628,0.43333,0.52533,0.092
terrain,contest-off,136,15753892101672913077,0.91667,34,0,0,204,13,0.4,0.33385,-0.06615,0.44,0.37216,-0.06784,0.48,0.4469,-0.0331,0.52,0.45975,-0.06025,0.56,0.53069,-0.02931,0.6,0.60522,0.00522,0.56667,0.53755,-0.02912,0.53333,0.57621,0.04288,0.5,0.65742,0.15742,0.46667,0.42341,-0.04325,0.43333,0.44319,0.00985
terrain,contest-off,137,11407889087102809266,0.95833,48,0,0,221,12,0.4,0.41847,0.01847,0.44,0.48271,0.04271,0.48,0.40061,-0.07939,0.52,0.57106,0.05106,0.56,0.62736,0.06736,0.6,0.63702,0.03702,0.56667,0.69789,0.13122,0.53333,0.48034,-0.05299,0.5,0.31398,-0.18602,0.46667,0.31704,-0.14963,0.43333,0.51375,0.08042
terrain,contest-off,138,15225489648351233961,0.95833,48,0,0,221,13,0.4,0.41043,0.01043,0.44,0.55242,0.11242,0.48,0.62897,0.14897,0.52,0.5563,0.0363,0.56,0.61628,0.05628,0.6,0.69835,0.09835,0.56667,0.52925,-0.03742,0.53333,0.476,-0.05734,0.5,0.43021,-0.06979,0.46667,0.34007,-0.12659,0.43333,0.39875,-0.03459
terrain,contest-off,139,13281498654994306019,0.83333,48,0,0,226,17,0.4,0.50728,0.10728,0.44,0.53748,0.09748,0.48,0.63182,0.15182,0.52,0.59624,0.07624,0.56,0.59852,0.03852,0.6,0.73222,0.13222,0.56667,0.3411,-0.22557,0.53333,0.44702,-0.08632,0.5,0.29122,-0.20878,0.46667,0.32464,-0.14202,0.43333,0.47018,0.03685
terrain,contest-off,140,13198052985257798256,0.83333,48,0,0,227,15,0.4,0.45049,0.05049,0.44,0.5899,0.1499,0.48,0.59977,0.11977,0.52,0.64261,0.12261,0.56,0.60254,0.04254,0.6,0.7207,0.1207,0.56667,0.23447,-0.3322,0.53333,0.42269,-0.11064,0.5,0.36627,-0.13373,0.46667,0.38207,-0.0846,0.43333,0.41851,-0.01482
terrain,contest-off,141,14319128345281911900,0.95833,48,0,0,214,13,0.4,0.42103,0.02103,0.44,0.50746,0.06746,0.48,0.49372,0.01372,0.52,0.49026,-0.02974,0.56,0.57672,0.01672,0.6,0.70405,0.10405,0.56667,0.53736,-0.02931,0.53333,0.62626,0.09292,0.5,0.40443,-0.09557,0.46667,0.39707,-0.0696,0.43333,0.37675,-0.05659
terrain,contest-off,142,16988400343181746441,0.83333,47,0,0,210,13,0.4,0.33731,-0.06269,0.44,0.43677,-0.00323,0.48,0.45093,-0.02907,0.52,0.51183,-0.00817,0.56,0.54957,-0.01043,0.6,0.59653,-0.00347,0.56667,0.50975,-0.05691,0.53333,0.48273,-0.0506,0.5,0.63482,0.13482,0.46667,0.51302,0.04636,0.43333,0.48135,0.04801
terrain,contest-off,143,16990742233377022517,0.95833,47,0,0,254,13,0.4,0.41599,0.01599,0.44,0.46224,0.02224,0.48,0.5493,0.0693,0.52,0.55849,0.03849,0.56,0.66962,0.10962,0.6,0.87634,0.27634,0.56667,0.72181,0.15514,0.53333,0.24495,-0.28838,0.5,0.35253,-0.14747,0.46667,0.32828,-0.13839,0.43333,0.44255,0.00922
terrain,contest-off,144,8620090120234791804,0.95833,48,0,0,233,16,0.4,0.52524,0.12524,0.44,0.47255,0.03255,0.48,0.55453,0.07453,0.52,0.65875,0.13875,0.56,0.6069,0.0469,0.6,0.6854,0.0854,0.56667,0.50599,-0.06067,0.53333,0.49,-0.04333,0.5,0.3282,-0.1718,0.46667,0.43238,-0.03428,0.43333,0.31787,-0.11546
terrain,contest-off,145,15991495518138438879,0.95833,48,0,0,242,15,0.4,0.58015,0.18015,0.44,0.56393,0.12393,0.48,0.57359,0.09359,0.52,0.68756,0.16756,0.56,0.6115,0.0515,0.6,0.73209,0.13209,0.56667,0.29906,-0.26761,0.53333,0.37175,-0.16158,0.5,0.47772,-0.02228,0.46667,0.40946,-0.05721,0.43333,0.47454,0.04121
terrain,contest-off,146,1477771935991815662,0.875,0,1,0,215,13,0.4,0.42838,0.02838,0.44,0.43406,-0.00594,0.48,0.42414,-0.05586,0.52,0.46478,-0.05522,0.56,0.4874,-0.0726,0.6,0.58898,-0.01102,0.56667,0.43928,-0.12739,0.53333,0.69298,0.15964,0.5,0.61201,0.11201,0.46667,0.44019,-0.02648,0.43333,0.30988,-0.12345
terrain,contest-off,147,1450948308472106712,0.91667,6,0,0,232,14,0.4,0.4887,0.0887,0.44,0.51334,0.07334,0.48,0.57097,0.09097,0.52,0.67439,0.15439,0.56,0.65098,0.09098,0.6,0.71545,0.11545,0.56667,0.42423,-0.14244,0.53333,0.37864,-0.1547,0.5,0.40845,-0.09155,0.46667,0.46481,-0.00185,0.43333,0.43607,0.00274
terrain,contest-off,148,8169008204219898917,0.95833,48,0,0,245,14,0.4,0.56045,0.16045,0.44,0.57334,0.13334,0.48,0.56223,0.08223,0.52,0.54909,0.02909,0.56,0.69623,0.13623,0.6,0.74681,0.14681,0.56667,0.52441,-0.04225,0.53333,0.3117,-0.22163,0.5,0.44617,-0.05383,0.46667,0.38608,-0.08059,0.43333,0.49222,0.05889
terrain,contest-off,149,9691701096287515738,0.95833,48,0,0,216,11,0.4,0.28237,-0.11763,0.44,0.41953,-0.02047,0.48,0.43824,-0.04176,0.52,0.35772,-0.16228,0.56,0.48028,-0.07972,0.6,0.64755,0.04755,0.56667,0.58184,0.01517,0.53333,0.62543,0.0921,0.5,0.69009,0.19009,0.46667,0.35885,-0.10782,0.43333,0.38014,-0.05319
terrain,contest-off,150,4161094096968692702,1,48,0,0,236,15,0.4,0.48131,0.08131,0.44,0.40172,-0.03828,0.48,0.56335,0.08335,0.52,0.52969,0.00969,0.56,0.5345,-0.0255,0.6,0.77921,0.17921,0.56667,0.64221,0.07555,0.53333,0.31736,-0.21597,0.5,0.43521,-0.06479,0.46667,0.43717,-0.02949,0.43333,0.44158,0.00824
terrain,contest-off,151,17047191327119374437,1,48,0,0,226,17,0.4,0.52453,0.12453,0.44,0.56561,0.12561,0.48,0.62824,0.14824,0.52,0.53139,0.01139,0.56,0.57577,0.01577,0.6,0.72604,0.12604,0.56667,0.4154,-0.15126,0.53333,0.5169,-0.01643,0.5,0.4002,-0.0998,0.46667,0.43436,-0.03231,0.43333,0.357,-0.07634
terrain,contest-off,152,5067722163156857429,0.875,48,0,0,230,15,0.4,0.4717,0.0717,0.44,0.61729,0.17729,0.48,0.4135,-0.0665,0.52,0.63849,0.11849,0.56,0.62479,0.06479,0.6,0.70422,0.10422,0.56667,0.63,0.06334,0.53333,0.37369,-0.15965,0.5,0.33833,-0.16167,0.46667,0.2965,-0.17017,0.43333,0.4419,0.00857
terrain,contest-off,153,16282628883219844076,1,48,0,0,241,16,0.4,0.46956,0.06956,0.44,0.53976,0.09976,0.48,0.53043,0.05043,0.52,0.62335,0.10335,0.56,0.504,-0.056,0.6,0.80121,0.20121,0.56667,0.78485,0.21818,0.53333,0.37844,-0.15489,0.5,0.35865,-0.14135,0.46667,0.5088,0.04213,0.43333,0.43625,0.00292
terrain,contest-off,154,149805413374794598,0.83333,48,0,0,217,13,0.4,0.49814,0.09814,0.44,0.54605,0.10605,0.48,0.46769,-0.01231,0.52,0.54546,0.02546,0.56,0.64932,0.08932,0.6,0.6068,0.0068,0.56667,0.40547,-0.1612,0.53333,0.47701,-0.05632,0.5,0.33412,-0.16588,0.46667,0.38042,-0.08625,0.43333,0.29227,-0.14106
terrain,contest-off,155,17482834061748872249,0.91667,48,0,0,233,16,0.4,0.6774,0.2774,0.44,0.51222,0.07222,0.48,0.55449,0.07449,0.52,0.58238,0.06238,0.56,0.75656,0.19656,0.6,0.75058,0.15058,0.56667,0.48252,-0.08415,0.53333,0.45431,-0.07902,0.5,0.40702,-0.09298,0.46667,0.28307,-0.1836,0.43333,0.44314,0.00981
terrain,contest-off,156,6857064434479572159,0.875,48,0,0,227,14,0.4,0.36983,-0.03017,0.44,0.4234,-0.0166,0.48,0.48717,0.00717,0.52,0.51664,-0.00336,0.56,0.49191,-0.06809,0.6,0.70218,0.10218,0.56667,0.60996,0.04329,0.53333,0.35177,-0.18157,0.5,0.40241,-0.09759,0.46667,0.31358,-0.15308,0.43333,0.50769,0.07435
terrain,contest-off,157,13638821808340167266,0.875,48,0,0,244,17,0.4,0.59647,0.19647,0.44,0.49415,0.05415,0.48,0.54961,0.06961,0.52,0.57765,0.05765,0.56,0.5197,-0.0403,0.6,0.73192,0.13192,0.56667,0.39413,-0.17254,0.53333,0.37331,-0.16002,0.5,0.46167,-0.03833,0.46667,0.4505,-0.01617,0.43333,0.52424,0.0909
terrain,contest-off,158,10681863147655750654,0.91667,47,0,0,234,14,0.4,0.454,0.054,0.44,0.57836,0.13836,0.48,0.57192,0.09192,0.52,0.5544,0.0344,0.56,0.70099,0.14099,0.6,0.75993,0.15993,0.56667,0.47233,-0.09433,0.53333,0.41582,-0.11751,0.5,0.48553,-0.01447,0.46667,0.36064,-0.10603,0.43333,0.39965,-0.03368
terrain,contest-off,159,8680928297443847238,0.83333,48,0,0,227,15,0.4,0.57642,0.17642,0.44,0.50537,0.06537,0.48,0.54729,0.06729,0.52,0.46611,-0.05389,0.56,0.66958,0.10958,0.6,0.68204,0.08204,0.56667,0.47015,-0.09652,0.53333,0.4427,-0.09063,0.5,0.52207,0.02207,0.46667,0.35341,-0.11326,0.43333,0.44535,0.01201
